iter	Passed	Remaining
3218	155538	134374
3219	155581	134322
3220	155624	134269
3221	155683	134229
3222	155738	134187
3223	155782	134135
3224	155824	134081
3225	155874	134034
3226	155931	133994
3227	155987	133952
3228	156036	133904
3229	156092	133863
3230	156135	133809
3231	156182	133760
3232	156239	133719
3233	156295	133677
3234	156345	133631
3235	156388	133577
3236	156446	133537
3237	156493	133488
3238	156548	133445
3239	156595	133396
3240	156641	133346
3241	156697	133303
3242	156753	133262
3243	156797	133209
3244	156838	133155
3245	156886	133107
3246	156942	133064
3247	156992	133017
3248	157046	132974
3249	157092	132924
3250	157146	132881
3251	157192	132830
3252	157244	132784
3253	157293	132737
3254	157349	132695
3255	157396	132646
3256	157454	132606
3257	157517	132569
3258	157557	132514
3259	157612	132471
3260	157659	132422
3261	157713	132378
3262	157759	132328
3263	157808	132280
3264	157855	132231
3265	157895	132175
3266	157951	132134
3267	158007	132091
3268	158049	132038
3269	158158	132040
3270	158204	131990
3271	158252	131941
3272	158301	131893
3273	158353	131848
3274	158396	131795
3275	158449	131751
3276	158499	131704
3277	158548	131656
3278	158602	131612
3279	158660	131572
3280	158710	131524
3281	158759	131477
3282	158803	131425
3283	158842	131369
3284	158898	131326
3285	158950	131281
3286	159007	131240
3287	159052	131189
3288	159103	131142
3289	159150	131093
3290	159195	131042
3291	159246	130996
3292	159293	130946
3293	159343	130899
3294	159395	130854
3295	159446	130808
3296	159491	130756
3297	159531	130701
3298	159579	130652
3299	159630	130606
3300	159683	130562
3301	159743	130523
3302	159791	130474
3303	159842	130428
3304	159894	130383
3305	159950	130340
3306	159997	130291
3307	160045	130242
3308	160088	130189
3309	160131	130137
3310	160175	130085
3311	160235	130046
3312	160282	129997
3313	160335	129952
3314	160386	129905
3315	160435	129858
3316	160483	129809
3317	160541	129768
3318	160587	129718
3319	160632	129667
3320	160679	129618
3321	160729	129570
3322	160777	129522
3323	160828	129475
3324	160874	129425
3325	160938	129389
3326	160994	129347
3327	161031	129289
3328	161077	129239
3329	161117	129183
3330	161174	129142
3331	161223	129095
3332	161276	129050
3333	161331	129006
3334	161382	128960
3335	161426	128909
3336	161484	128868
3337	161528	128816
3338	161583	128772
3339	161619	128715
3340	161659	128659
3341	161702	128607
3342	161758	128564
3343	161813	128521
3344	161859	128471
3345	161899	128416
3346	161941	128362
3347	161995	128319
3348	162039	128267
3349	162079	128212
3350	162124	128160
3351	162168	128109
3352	162216	128060
3353	162259	128007
3354	162303	127956
3355	162350	127906
3356	162399	127859
3357	162439	127803
3358	162485	127753
3359	162532	127703
3360	162576	127652
3361	162667	127637
3362	162729	127600
3363	162784	127556
3364	162830	127506
3365	162885	127462
3366	162928	127410
3367	162976	127361
3368	163030	127317
3369	163096	127282
3370	163158	127244
3371	163202	127193
3372	163263	127154
3373	163309	127104
3374	163359	127057
3375	163408	127009
3376	163457	126961
3377	163506	126913
3378	163539	126853
3379	163584	126802
3380	163636	126756
3381	163688	126711
3382	163737	126663
3383	163786	126614
3384	163821	126555
3385	163873	126510
3386	163922	126462
3387	163976	126418
3388	164029	126374
3389	164082	126329
3390	164131	126280
3391	164192	126242
3392	164240	126193
3393	164284	126141
3394	164336	126096
3395	164395	126055
3396	164441	126005
3397	164500	125965
3398	164542	125912
3399	164590	125863
3400	164642	125817
3401	164695	125772
3402	164748	125728
3403	164798	125680
3404	164838	125625
3405	164880	125572
3406	164929	125524
3407	164970	125470
3408	165015	125419
3409	165059	125368
3410	165109	125320
3411	165162	125275
3412	165209	125226
3413	165252	125173
3414	165302	125126
3415	165358	125083
3416	165406	125035
3417	165453	124985
3418	165503	124938
3419	165547	124886
3420	165597	124839
3421	165647	124792
3422	165709	124754
3423	165767	124712
3424	165827	124673
3425	165873	124622
3426	165923	124575
3427	165969	124525
3428	166015	124475
3429	166064	124427
3430	166111	124378
3431	166160	124329
3432	166203	124277
3433	166241	124221
3434	166290	124173
3435	166341	124126
3436	166391	124079
3437	166439	124030
3438	166485	123980
3439	166532	123931
3440	166592	123891
3441	166640	123842
3442	166694	123798
3443	166749	123754
3444	166803	123710
3445	166858	123667
3446	166918	123626
3447	166967	123579
3448	167024	123537
3449	167080	123494
3450	167123	123441
3451	167169	123391
3452	167222	123346
3453	167265	123293
3454	167316	123247
3455	167358	123194
3456	167416	123152
3457	167467	123106
3458	167519	123061
3459	167568	123013
3460	167613	122962
3461	167664	122915
3462	167713	122866
3463	167759	122817
3464	167823	122779
3465	167883	122739
3466	167922	122684
3467	167966	122633
3468	168021	122588
3469	168046	122523
3470	168091	122472
3471	168145	122428
3472	168194	122380
3473	168246	122334
3474	168299	122289
3475	168353	122245
3476	168406	122200
3477	168455	122152
3478	168500	122100
3479	168551	122054
3480	168594	122002
3481	168639	121951
3482	168684	121900
3483	168733	121852
3484	168789	121809
3485	168838	121761
3486	168893	121717
3487	168941	121669
3488	168992	121622
3489	169034	121569
3490	169082	121520
3491	169135	121474
3492	169178	121422
3493	169233	121379
3494	169276	121326
3495	169328	121281
3496	169374	121230
3497	169423	121183
3498	169471	121134
3499	169519	121085
3500	169563	121033
3501	169611	120985
3502	169653	120931
3503	169698	120880
3504	169740	120827
3505	169796	120785
3506	169847	120738
3507	169902	120694
3508	169952	120647
3509	170004	120601
3510	170060	120558
3511	170118	120516
3512	170161	120464
3513	170209	120415
3514	170257	120367
3515	170302	120315
3516	170355	120271
3517	170417	120231
3518	170474	120189
3519	170512	120133
3520	170562	120086
3521	170611	120038
3522	170661	119991
3523	170702	119937
3524	170749	119887
3525	170803	119843
3526	170848	119792
3527	170886	119736
3528	170943	119694
3529	170984	119640
3530	171039	119597
3531	171078	119541
3532	171127	119493
3533	171187	119453
3534	171237	119405
3535	171291	119361
3536	171320	119299
3537	171378	119257
3538	171429	119211
3539	171482	119165
3540	171528	119115
3541	171572	119064
3542	171620	119015
3543	171667	118966
3544	171715	118917
3545	171767	118871
3546	171818	118824
3547	171862	118772
3548	171905	118721
3549	171954	118672
3550	171998	118621
3551	172045	118571
3552	172083	118516
3553	172137	118471
3554	172180	118419
3555	172226	118369
3556	172270	118318
3557	172318	118268
3558	172366	118220
3559	172418	118174
3560	172479	118134
3561	172516	118078
3562	172566	118030
3563	172617	117984
3564	172662	117933
3565	172704	117880
3566	172752	117831
3567	172804	117785
3568	172860	117743
3569	172910	117695
3570	172958	117646
3571	173013	117602
3572	173066	117557
3573	173117	117510
3574	173156	117455
3575	173199	117403
3576	173240	117350
3577	173286	117299
3578	173332	117249
3579	173374	117197
3580	173453	117169
3581	173511	117127
3582	173568	117085
3583	173618	117037
3584	173670	116991
3585	173720	116944
3586	173763	116891
3587	173817	116847
3588	173870	116801
3589	173913	116749
3590	173970	116707
3591	174025	116662
3592	174078	116617
3593	174127	116569
3594	174176	116521
3595	174224	116472
3596	174274	116425
3597	174323	116377
3598	174372	116329
3599	174428	116285
3600	174476	116236
3601	174541	116199
3602	174605	116161
3603	174657	116115
3604	174688	116055
3605	174739	116008
3606	174788	115960
3607	174845	115917
3608	174896	115870
3609	174945	115822
3610	174993	115774
3611	175046	115728
3612	175098	115682
3613	175148	115634
3614	175199	115587
3615	175245	115537
3616	175295	115490
3617	175350	115446
3618	175393	115394
3619	175442	115346
3620	175497	115301
3621	175548	115255
3622	175604	115211
3623	175662	115169
3624	175718	115125
3625	175768	115078
3626	175820	115031
3627	175865	114981
3628	175914	114933
3629	175962	114884
3630	176008	114834
3631	176060	114788
3632	176107	114739
3633	176170	114699
3634	176222	114653
3635	176269	114604
3636	176311	114551
3637	176359	114502
3638	176410	114455
3639	176460	114408
3640	176501	114355
3641	176542	114301
3642	176584	114249
3643	176630	114198
3644	176688	114156
3645	176735	114107
3646	176787	114061
3647	176837	114013
3648	176886	113965
3649	176942	113921
3650	176992	113874
3651	177039	113825
3652	177094	113780
3653	177145	113733
3654	177202	113690
3655	177252	113643
3656	177300	113594
3657	177344	113543
3658	177389	113492
3659	177443	113447
3660	177493	113400
3661	177545	113353
3662	177599	113308
3663	177646	113259
3664	177695	113211
3665	177746	113163
3666	177792	113113
3667	177840	113065
3668	177888	113016
3669	177944	112973
3670	177996	112926
3671	178053	112883
3672	178110	112840
3673	178155	112789
3674	178205	112742
3675	178261	112698
3676	178313	112652
3677	178363	112604
3678	178415	112558
3679	178462	112509
3680	178502	112455
3681	178549	112405
3682	178605	112361
3683	178659	112316
3684	178717	112274
3685	178769	112228
3686	178824	112183
3687	178864	112129
3688	178908	112078
3689	178959	112031
3690	179010	111984
3691	179062	111938
3692	179105	111886
3693	179158	111840
3694	179197	111786
3695	179239	111733
3696	179287	111685
3697	179337	111637
3698	179385	111588
3699	179428	111536
3700	179474	111486
3701	179529	111442
3702	179574	111391
3703	179619	111340
3704	179674	111296
3705	179716	111243
3706	179764	111194
3707	179813	111146
3708	179860	111097
3709	179907	111048
3710	179953	110998
3711	180004	110950
3712	180052	110902
3713	180104	110855
3714	180148	110804
3715	180203	110760
3716	180251	110711
3717	180302	110664
3718	180344	110611
3719	180397	110566
3720	180453	110522
3721	180501	110473
3722	180544	110421
3723	180590	110371
3724	180647	110328
3725	180694	110278
3726	180743	110230
3727	180787	110179
3728	180867	110150
3729	180935	110113
3730	180981	110063
3731	181024	110011
3732	181080	109967
3733	181124	109916
3734	181169	109865
3735	181219	109818
3736	181268	109769
3737	181318	109722
3738	181370	109675
3739	181423	109630
3740	181473	109582
3741	181523	109534
3742	181575	109488
3743	181621	109438
3744	181675	109393
3745	181712	109337
3746	181759	109288
3747	181802	109236
3748	181857	109192
3749	181905	109143
3750	181957	109096
3751	182013	109052
3752	182067	109007
3753	182110	108955
3754	182164	108910
3755	182215	108863
3756	182268	108817
3757	182327	108775
3758	182378	108728
3759	182424	108678
3760	182482	108635
3761	182533	108588
3762	182578	108537
3763	182629	108491
3764	182680	108443
3765	182726	108393
3766	182776	108346
3767	182823	108296
3768	182894	108261
3769	182958	108221
3770	183016	108179
3771	183059	108127
3772	183113	108081
3773	183164	108034
3774	183216	107988
3775	183260	107937
3776	183303	107885
3777	183353	107838
3778	183405	107791
3779	183459	107745
3780	183510	107699
3781	183561	107652
3782	183606	107601
3783	183657	107553
3784	183708	107507
3785	183766	107464
3786	183817	107416
3787	183868	107370
3788	183919	107322
3789	183974	107277
3790	184030	107233
3791	184074	107182
3792	184116	107130
3793	184159	107078
3794	184198	107024
3795	184248	106976
3796	184304	106932
3797	184341	106877
3798	184387	106827
3799	184441	106781
3800	184484	106730
3801	184539	106685
3802	184588	106636
3803	184643	106592
3804	184696	106546
3805	184755	106503
3806	184802	106454
3807	184846	106403
3808	184890	106352
3809	184942	106305
3810	184991	106257
3811	185036	106206
3812	185096	106164
3813	185154	106121
3814	185214	106079
3815	185258	106028
3816	185313	105983
3817	185365	105937
3818	185421	105892
3819	185464	105841
3820	185510	105791
3821	185558	105742
3822	185614	105697
3823	185659	105647
3824	185715	105602
