iter	RMSE
3254	246.3221587
3255	246.3220207
3256	246.3203518
3257	246.3203397
3258	246.3173759
3259	246.316137
3260	246.3157247
3261	246.3143647
3262	246.3139093
3263	246.3118747
3264	246.3110785
3265	246.3108446
3266	246.3095647
3267	246.3094846
3268	246.3082131
3269	246.3080539
3270	246.3068521
3271	246.3063265
3272	246.3058907
3273	246.3056422
3274	246.3048761
3275	246.304584
3276	246.3034287
3277	246.3031105
3278	246.3018638
3279	246.3017663
3280	246.3017489
3281	246.2999482
3282	246.2993807
3283	246.2979084
3284	246.2977825
3285	246.2954081
3286	246.2939234
3287	246.2934412
3288	246.2917789
3289	246.2916204
3290	246.2908137
3291	246.2906379
3292	246.2891923
3293	246.2891633
3294	246.2885165
3295	246.2869836
3296	246.2855963
3297	246.2847565
3298	246.283873
3299	246.2814655
3300	246.2796384
3301	246.2795956
3302	246.2775075
3303	246.2773988
3304	246.2773222
3305	246.2762307
3306	246.2751999
3307	246.2748391
3308	246.2747863
3309	246.2731424
3310	246.2730779
3311	246.2715692
3312	246.2706061
3313	246.270531
3314	246.2697731
3315	246.2690862
3316	246.2690616
3317	246.268416
3318	246.2676118
3319	246.2675652
3320	246.2674483
3321	246.2665458
3322	246.2651259
3323	246.2645275
3324	246.2643931
3325	246.2643323
3326	246.2627461
3327	246.2626232
3328	246.2625631
3329	246.2625387
3330	246.2613199
3331	246.2603927
3332	246.2603266
3333	246.2595275
3334	246.2594719
3335	246.2587573
3336	246.2577716
3337	246.2575984
3338	246.256518
3339	246.2551489
3340	246.2543842
3341	246.2539968
3342	246.2539438
3343	246.2512362
3344	246.2498913
3345	246.2490506
3346	246.2490036
3347	246.2478685
3348	246.2476847
3349	246.2469677
3350	246.2468554
3351	246.2459035
3352	246.2442956
3353	246.2438034
3354	246.243676
3355	246.2432208
3356	246.2425392
3357	246.24199
3358	246.2418305
3359	246.2417015
3360	246.241201
3361	246.240023
3362	246.2391396
3363	246.2388642
3364	246.2370386
3365	246.2369376
3366	246.2367216
3367	246.2365847
3368	246.2350183
3369	246.234981
3370	246.2340375
3371	246.2335741
3372	246.2334969
3373	246.2332756
3374	246.232214
3375	246.2319851
3376	246.2310023
3377	246.2300712
3378	246.2289765
3379	246.2271418
3380	246.2263139
3381	246.2242211
3382	246.2240082
3383	246.2238884
3384	246.2237382
3385	246.2228456
3386	246.2227333
3387	246.2216794
3388	246.220868
3389	246.2181716
3390	246.217453
3391	246.2163003
3392	246.2160918
3393	246.2155009
3394	246.2130759
3395	246.2116247
3396	246.2102054
3397	246.2100712
3398	246.20986
3399	246.2093685
3400	246.2093434
3401	246.2083255
3402	246.2082829
3403	246.2082101
3404	246.2073011
3405	246.2072392
3406	246.2071507
3407	246.206552
3408	246.2060545
3409	246.2049406
3410	246.2029982
3411	246.2025
3412	246.2011189
3413	246.2007221
3414	246.1995829
3415	246.1985581
3416	246.1980263
3417	246.1970175
3418	246.1956168
3419	246.1954629
3420	246.1948628
3421	246.194254
3422	246.1929121
3423	246.1916741
3424	246.1912826
3425	246.1893882
3426	246.1890543
3427	246.1885051
3428	246.1884479
3429	246.1879895
3430	246.1866864
3431	246.1862418
3432	246.1843661
3433	246.183669
3434	246.1836353
3435	246.1829325
3436	246.1827965
3437	246.1825248
3438	246.182359
3439	246.1802229
3440	246.1801004
3441	246.1794808
3442	246.178206
3443	246.1766646
3444	246.1744157
3445	246.1725718
3446	246.1722969
3447	246.1712657
3448	246.1708485
3449	246.1704741
3450	246.1703636
3451	246.1702599
3452	246.1700391
3453	246.1679453
3454	246.1678296
3455	246.1665188
3456	246.1659779
3457	246.1650773
3458	246.1643774
3459	246.1643115
3460	246.163727
3461	246.16339
3462	246.1633271
3463	246.1629734
3464	246.1617662
3465	246.1617316
3466	246.1611699
3467	246.1606941
3468	246.1604961
3469	246.1593271
3470	246.1589709
3471	246.1589444
3472	246.1575412
3473	246.1574102
3474	246.1573613
3475	246.1567902
3476	246.1562525
3477	246.1552918
3478	246.1544632
3479	246.1537794
3480	246.1529782
3481	246.1528038
3482	246.151957
3483	246.1513728
3484	246.150337
3485	246.1502215
3486	246.1499837
3487	246.1490128
3488	246.1478416
3489	246.146943
3490	246.1460545
3491	246.1448361
3492	246.1447696
3493	246.143412
3494	246.1428156
3495	246.142615
3496	246.1419071
3497	246.1408119
3498	246.1400884
3499	246.1399457
3500	246.1394769
3501	246.1393498
3502	246.1393237
3503	246.1392539
3504	246.1378635
3505	246.1373545
3506	246.1354387
3507	246.1354012
3508	246.1347979
3509	246.1333065
3510	246.1330842
3511	246.1317993
3512	246.1302713
3513	246.130127
3514	246.130018
3515	246.1299276
3516	246.1292767
3517	246.1279889
3518	246.1277189
3519	246.1271376
3520	246.1265905
3521	246.1258035
3522	246.1255282
3523	246.1255211
3524	246.125473
3525	246.1243212
3526	246.1240422
3527	246.1239959
3528	246.1233706
3529	246.1232819
3530	246.1223067
3531	246.1214844
3532	246.1208143
3533	246.1207895
3534	246.1205394
3535	246.1203343
3536	246.1192046
3537	246.1191917
3538	246.117769
3539	246.1173427
3540	246.1172594
3541	246.1172281
3542	246.1158984
3543	246.1145727
3544	246.1133777
3545	246.1128947
3546	246.1120756
3547	246.1114536
3548	246.1113356
3549	246.1112583
3550	246.110217
3551	246.1100928
3552	246.1100702
3553	246.1100644
3554	246.1078289
3555	246.1077256
3556	246.1075601
3557	246.1071623
3558	246.1069027
3559	246.105138
3560	246.105016
3561	246.1048071
3562	246.1041753
3563	246.1039765
3564	246.1037365
3565	246.1025461
3566	246.1023174
3567	246.1023071
3568	246.1011968
3569	246.1011166
3570	246.1009672
3571	246.1008692
3572	246.0999232
3573	246.0988405
3574	246.0979777
3575	246.0978255
3576	246.0977521
3577	246.0974915
3578	246.0974448
3579	246.0967448
3580	246.0966494
3581	246.0964628
3582	246.0961236
3583	246.0951213
3584	246.0950574
3585	246.0945381
3586	246.094515
3587	246.0942599
3588	246.0941055
3589	246.0939855
3590	246.0928537
3591	246.0922293
3592	246.0914744
3593	246.0912486
3594	246.08979
3595	246.0896357
3596	246.0895637
3597	246.0894502
3598	246.088297
3599	246.0871227
3600	246.0868033
3601	246.0859605
3602	246.0858862
3603	246.0842887
3604	246.0839984
3605	246.0839778
3606	246.083089
3607	246.0827403
3608	246.082302
3609	246.0821304
3610	246.0811807
3611	246.0805435
3612	246.0791297
3613	246.0787476
3614	246.078043
3615	246.0774284
3616	246.077377
3617	246.0769526
3618	246.0762361
3619	246.076002
3620	246.0759841
3621	246.0749903
3622	246.0744313
3623	246.0737261
3624	246.0735297
3625	246.0733625
3626	246.0732944
3627	246.0721512
3628	246.0701831
3629	246.0696526
3630	246.0695009
3631	246.0691516
3632	246.0691201
3633	246.0690956
3634	246.0677766
3635	246.0677528
3636	246.0677231
3637	246.0676956
3638	246.0669265
3639	246.0652197
3640	246.0643816
3641	246.0643373
3642	246.0640028
3643	246.062998
3644	246.0619287
3645	246.0614083
3646	246.0602423
3647	246.0591717
3648	246.0584479
3649	246.0582547
3650	246.0570011
3651	246.0563039
3652	246.0543853
3653	246.0528963
3654	246.0523114
3655	246.0521823
3656	246.050614
3657	246.0500272
3658	246.0500157
3659	246.0489082
3660	246.0476337
3661	246.047476
3662	246.0466907
3663	246.0463862
3664	246.046343
3665	246.0462498
3666	246.0461573
3667	246.0450009
3668	246.0448655
3669	246.044275
3670	246.04394
3671	246.0437548
3672	246.0436518
3673	246.043625
3674	246.0434138
3675	246.0422593
3676	246.0416035
3677	246.0413187
3678	246.0402731
3679	246.0395375
3680	246.0393724
3681	246.0392942
3682	246.0386774
3683	246.0385506
3684	246.0377818
3685	246.0376422
3686	246.0375381
3687	246.0361239
3688	246.0359717
3689	246.035949
3690	246.0344527
3691	246.0334984
3692	246.0330816
3693	246.0328764
3694	246.0324773
3695	246.0315762
3696	246.0314637
3697	246.0314123
3698	246.0313165
3699	246.0310961
3700	246.0294439
3701	246.0278588
3702	246.027509
3703	246.0261446
3704	246.0260984
3705	246.0255123
3706	246.0251357
3707	246.0237264
3708	246.023327
3709	246.0227907
3710	246.022731
3711	246.0222991
3712	246.0220496
3713	246.0207951
3714	246.0200067
3715	246.0187217
3716	246.018623
3717	246.0182904
3718	246.0177328
3719	246.0165305
3720	246.0159639
3721	246.0155432
3722	246.015413
3723	246.0146448
3724	246.0141349
3725	246.0141018
3726	246.0135478
3727	246.0127322
3728	246.0116572
3729	246.0111668
3730	246.0106436
3731	246.009563
3732	246.0080115
3733	246.0076759
3734	246.0069929
3735	246.0066254
3736	246.006409
3737	246.0053067
3738	246.0038967
3739	246.0036202
3740	246.0035425
3741	246.0035134
3742	246.0031444
3743	246.0029239
3744	246.0029139
3745	246.0027687
3746	246.0026263
3747	246.0025064
3748	246.0024529
3749	246.0004248
3750	245.9997888
3751	245.9992036
3752	245.9989862
3753	245.997107
3754	245.9966761
3755	245.9965764
3756	245.9962953
3757	245.9944458
3758	245.9940335
3759	245.9934692
3760	245.9931174
3761	245.9929114
3762	245.9927251
3763	245.991972
3764	245.9912971
3765	245.9896727
3766	245.9893446
3767	245.9886449
3768	245.9868733
3769	245.9851024
3770	245.9850045
3771	245.9847464
3772	245.984483
3773	245.9836292
3774	245.9835844
3775	245.9830185
3776	245.9820376
3777	245.9811018
3778	245.9806883
3779	245.97977
3780	245.9787664
3781	245.9779205
3782	245.9770246
3783	245.9756886
3784	245.975236
3785	245.974239
3786	245.9732677
3787	245.9723533
3788	245.9714929
3789	245.9708822
3790	245.9705897
3791	245.9705216
3792	245.9703674
3793	245.9698743
3794	245.9697389
3795	245.9696814
3796	245.968752
3797	245.967887
3798	245.9677713
3799	245.9676498
3800	245.9676335
3801	245.966732
3802	245.9654514
3803	245.96538
3804	245.9648148
3805	245.963908
3806	245.9635345
3807	245.9634488
3808	245.9634117
3809	245.9631856
3810	245.9619342
3811	245.9619097
3812	245.9607111
3813	245.96016
3814	245.9597248
3815	245.9596437
3816	245.959445
3817	245.957724
3818	245.9576418
3819	245.9568473
3820	245.9567795
3821	245.9553785
3822	245.955068
3823	245.9538026
3824	245.953235
3825	245.9531598
3826	245.9529542
3827	245.952694
3828	245.9516353
3829	245.951084
3830	245.9502615
3831	245.9497093
3832	245.9495373
3833	245.9484005
3834	245.9479009
3835	245.9474757
3836	245.9467219
3837	245.9466647
3838	245.9465948
3839	245.9459098
3840	245.9458015
3841	245.9457481
3842	245.944999
3843	245.9446025
3844	245.9441958
3845	245.9440679
3846	245.9435197
3847	245.9432985
3848	245.9427227
3849	245.9417195
3850	245.9416943
3851	245.941631
3852	245.940456
3853	245.940362
3854	245.9399916
3855	245.9389812
3856	245.9386807
3857	245.938214
3858	245.9377431
3859	245.9367178
3860	245.936202
3861	245.9361208
3862	245.9358328
3863	245.9347082
3864	245.9335514
3865	245.9324892
3866	245.9323427
3867	245.9323212
3868	245.9312352
3869	245.9308305
3870	245.9302649
3871	245.9297567
3872	245.9294712
3873	245.9294458
3874	245.9290493
3875	245.9287311
3876	245.9283841
3877	245.9283722
3878	245.9268108
3879	245.9254107
3880	245.9253326
3881	245.9242342
3882	245.92418
3883	245.9241089
3884	245.9239593
3885	245.9238549
3886	245.9237205
3887	245.9233829
3888	245.9225742
3889	245.9223906
3890	245.9222241
3891	245.9220668
3892	245.9213084
3893	245.9211014
3894	245.919949
3895	245.919889
3896	245.9197237
3897	245.9185072
3898	245.9182596
3899	245.9181227
3900	245.9177258
3901	245.9172001
3902	245.9162717
3903	245.916231
3904	245.9160524
3905	245.9154241
3906	245.9152992
3907	245.9144769
3908	245.9134591
3909	245.9134319
3910	245.9132662
3911	245.9122766
3912	245.9120945
3913	245.9119144
3914	245.9118027
3915	245.9116808
3916	245.9106961
3917	245.909621
3918	245.9094284
3919	245.9092197
3920	245.9091925
3921	245.9089948
3922	245.908847
3923	245.9087142
3924	245.9086019
3925	245.9085529
3926	245.908274
3927	245.906892
3928	245.9060584
3929	245.9059916
3930	245.9059592
3931	245.9059339
3932	245.9046673
3933	245.9045929
3934	245.9040136
3935	245.9038556
3936	245.9035282
3937	245.9033748
3938	245.9022707
3939	245.902131
3940	245.9021054
3941	245.9011162
3942	245.901039
3943	245.8999511
3944	245.8999435
3945	245.8992951
3946	245.8991186
3947	245.8982881
3948	245.8981759
3949	245.8976703
3950	245.8968419
3951	245.8968182
3952	245.8967654
3953	245.8958711
3954	245.894889
3955	245.8946921
3956	245.8946317
3957	245.8940074
3958	245.8939842
3959	245.8937354
3960	245.893676
3961	245.8934348
3962	245.892327
3963	245.8922144
3964	245.8915964
3965	245.8912978
3966	245.8912641
3967	245.8901506
3968	245.8896026
3969	245.8885992
3970	245.8883056
3971	245.8878031
3972	245.8877255
3973	245.8875872
3974	245.8864599
3975	245.8859323
3976	245.8855643
3977	245.8846898
3978	245.8840836
3979	245.8840322
3980	245.8833917
3981	245.8829312
3982	245.8817361
3983	245.8816391
3984	245.881238
3985	245.8810242
3986	245.8802678
3987	245.8791234
3988	245.8787793
3989	245.8780147
3990	245.8776956
3991	245.8762989
3992	245.8761923
3993	245.8755975
3994	245.875348
3995	245.8746998
3996	245.8745025
3997	245.8741992
3998	245.8736429
3999	245.8734918
4000	245.8732178
4001	245.8724911
4002	245.872095
4003	245.8718808
4004	245.8710653
4005	245.8708054
4006	245.870654
4007	245.8705412
4008	245.8699746
4009	245.8683987
4010	245.8683535
4011	245.8669126
4012	245.8658356
4013	245.8657775
4014	245.8656716
4015	245.8652204
4016	245.8651504
4017	245.8649661
4018	245.8648932
4019	245.8637028
4020	245.8635548
4021	245.8633797
4022	245.863258
4023	245.8623647
4024	245.8617576
4025	245.8616561
4026	245.8612194
4027	245.8603688
4028	245.8595682
4029	245.8594478
4030	245.8585059
4031	245.8582572
4032	245.8578217
4033	245.8570689
4034	245.8561803
4035	245.8552535
4036	245.8551039
4037	245.8547453
4038	245.8546758
4039	245.8546121
4040	245.8543594
4041	245.8539534
4042	245.8535905
4043	245.8529128
4044	245.8528941
4045	245.8517023
4046	245.8511496
4047	245.8500279
4048	245.8494505
4049	245.8493486
4050	245.8492107
4051	245.8482472
4052	245.8479703
4053	245.8474352
4054	245.8464641
4055	245.8463679
4056	245.8462078
4057	245.8451103
4058	245.8440609
4059	245.8434911
4060	245.8427778
4061	245.842672
4062	245.8426364
4063	245.8422847
4064	245.8417537
4065	245.8414478
4066	245.8413185
4067	245.8408779
4068	245.8400842
4069	245.839376
4070	245.8392177
4071	245.8390639
4072	245.8387506
4073	245.8386903
4074	245.8386508
4075	245.8384779
4076	245.8374512
4077	245.8366607
4078	245.8360265
4079	245.8348808
4080	245.834687
4081	245.8346709
4082	245.8340447
4083	245.8333862
4084	245.832913
4085	245.8319645
4086	245.8318593
4087	245.8317235
4088	245.831181
4089	245.830626
4090	245.8297731
4091	245.8280406
4092	245.8278817
4093	245.8277055
4094	245.8273427
4095	245.8271682
4096	245.8270364
4097	245.8267143
4098	245.82651
4099	245.8263241
4100	245.8255195
4101	245.8254029
4102	245.8253391
4103	245.8251309
4104	245.8250393
4105	245.8249836
4106	245.8245115
4107	245.8238708
4108	245.8234534
4109	245.8231682
4110	245.8231471
4111	245.82197
4112	245.8218324
4113	245.8207315
4114	245.820688
4115	245.8199536
4116	245.8198712
4117	245.8191514
4118	245.8190873
4119	245.8189934
4120	245.8189854
4121	245.8184311
4122	245.8177617
4123	245.8177236
4124	245.8176019
4125	245.8174933
4126	245.8169808
4127	245.8168298
4128	245.8167031
4129	245.8155425
4130	245.8151108
4131	245.8149508
4132	245.8146315
4133	245.8144551
4134	245.8133802
4135	245.8130238
4136	245.8129917
4137	245.8129449
4138	245.8127664
4139	245.8127053
4140	245.8120305
4141	245.8115553
4142	245.8114861
4143	245.8112403
4144	245.8102909
4145	245.8092928
4146	245.8086223
4147	245.8075957
4148	245.8075631
4149	245.8071209
4150	245.8065718
4151	245.8064383
4152	245.8061941
4153	245.8061458
4154	245.8057417
4155	245.8052179
4156	245.8044905
4157	245.8039531
4158	245.8039052
4159	245.8031563
4160	245.8022578
4161	245.8022117
4162	245.8020025
4163	245.8009306
4164	245.800761
4165	245.8004931
4166	245.7993729
4167	245.7990654
4168	245.7988243
4169	245.7987218
4170	245.7985825
4171	245.7985481
4172	245.7976272
4173	245.7973985
4174	245.7971045
4175	245.7963967
4176	245.7962603
4177	245.7961065
4178	245.7960157
4179	245.79568
4180	245.7955849
4181	245.7951393
4182	245.794557
4183	245.794451
4184	245.7939383
4185	245.7938272
4186	245.7934893
4187	245.7926954
4188	245.7923047
4189	245.7918906
4190	245.7917977
4191	245.7917246
4192	245.7913822
4193	245.7898887
4194	245.7891764
4195	245.7887869
4196	245.7881462
4197	245.7873128
4198	245.7872792
4199	245.7864033
4200	245.7862785
4201	245.7856493
4202	245.7851348
4203	245.785128
4204	245.7850932
4205	245.7848386
4206	245.784822
4207	245.7844667
4208	245.7841003
4209	245.7826563
4210	245.7819836
4211	245.7818192
4212	245.7812241
4213	245.7811783
4214	245.7805274
4215	245.7797913
4216	245.7797082
4217	245.7791036
4218	245.7787775
4219	245.7784782
4220	245.7780201
4221	245.7778749
4222	245.7778293
4223	245.7772836
4224	245.7770624
4225	245.7768667
4226	245.7768206
4227	245.776774
4228	245.7766032
4229	245.776101
4230	245.7759359
4231	245.7754302
4232	245.7752779
4233	245.7747839
4234	245.7747062
4235	245.7744788
4236	245.7744201
4237	245.7740848
4238	245.7729669
4239	245.7724806
4240	245.7723793
4241	245.772316
4242	245.7720652
4243	245.7716275
4244	245.7715537
4245	245.7714526
4246	245.7711738
4247	245.7710081
4248	245.7700312
4249	245.7696697
4250	245.7694599
4251	245.7684485
4252	245.768258
4253	245.7680097
4254	245.7674958
4255	245.7670254
4256	245.7663501
4257	245.7656223
4258	245.7656015
4259	245.7652285
4260	245.7646829
4261	245.7646092
4262	245.7641356
4263	245.762795
4264	245.7621218
4265	245.7612231
4266	245.7607393
4267	245.7606257
4268	245.760548
4269	245.7604119
4270	245.7603325
4271	245.7599435
4272	245.7594235
4273	245.7593151
4274	245.7592545
4275	245.7589721
4276	245.7579902
4277	245.7572406
4278	245.7572036
4279	245.757115
4280	245.7564312
4281	245.755485
4282	245.755416
4283	245.7551076
4284	245.7550919
4285	245.754488
4286	245.754203
4287	245.752713
4288	245.7526222
4289	245.7519378
4290	245.7518646
4291	245.7517631
4292	245.7516242
4293	245.7514863
4294	245.7514391
4295	245.7513394
4296	245.7510516
4297	245.7499162
4298	245.7499026
4299	245.7491136
4300	245.7487494
4301	245.7485287
4302	245.7482958
4303	245.7476051
4304	245.7468015
4305	245.746747
4306	245.7466164
4307	245.7453011
4308	245.7448433
4309	245.7445477
4310	245.7445001
4311	245.7443479
4312	245.7437404
4313	245.743126
4314	245.7429119
4315	245.7421836
4316	245.7421369
4317	245.7417274
4318	245.7412593
4319	245.7408976
4320	245.7403541
4321	245.7399826
4322	245.7397182
4323	245.7394123
4324	245.7392788
4325	245.739215
4326	245.7389208
4327	245.738659
4328	245.7381542
4329	245.7374517
4330	245.7366079
4331	245.7363387
4332	245.7350855
4333	245.7349894
4334	245.7345631
4335	245.7342343
4336	245.7336633
4337	245.7331908
4338	245.7331547
4339	245.7331079
4340	245.7330371
4341	245.7329467
4342	245.7323881
4343	245.7314414
4344	245.7312745
4345	245.7306853
4346	245.7300677
4347	245.729841
4348	245.7292821
4349	245.7287405
4350	245.7287309
4351	245.7280645
4352	245.7279066
4353	245.7274311
4354	245.7265404
4355	245.7264658
4356	245.7263809
4357	245.7262718
4358	245.72613
4359	245.7258833
4360	245.7252608
4361	245.7249177
4362	245.7248558
4363	245.7234219
4364	245.7231732
4365	245.7230845
4366	245.7229169
4367	245.7228743
4368	245.7228198
4369	245.7222114
4370	245.7213594
4371	245.7209175
4372	245.7206812
4373	245.7203904
4374	245.7198161
4375	245.719284
4376	245.7192693
4377	245.7191945
4378	245.7191724
4379	245.7191244
4380	245.7183265
4381	245.7183182
4382	245.7176248
4383	245.7166248
4384	245.7159654
4385	245.7158721
4386	245.7158364
4387	245.7158272
4388	245.7155552
4389	245.7148564
4390	245.714656
4391	245.7140944
4392	245.7137214
4393	245.7136228
4394	245.7128961
4395	245.7125821
4396	245.7125285
4397	245.7115066
4398	245.7111637
4399	245.711123
4400	245.7109635
4401	245.7105015
4402	245.7098682
4403	245.70979
4404	245.7096771
4405	245.7090511
4406	245.7082659
4407	245.7081353
4408	245.7079632
4409	245.7073336
4410	245.7069965
4411	245.7065291
4412	245.705151
4413	245.705051
4414	245.7041375
4415	245.703926
4416	245.7038878
4417	245.7034482
4418	245.7027598
4419	245.7018719
4420	245.7016188
4421	245.7016097
4422	245.701143
4423	245.7010176
4424	245.7007246
4425	245.700587
4426	245.7004978
4427	245.7004804
4428	245.6995076
4429	245.6993199
4430	245.6991649
4431	245.6991065
4432	245.6985961
4433	245.6982096
4434	245.6981616
4435	245.6971283
4436	245.6967589
4437	245.6966532
4438	245.695339
4439	245.6951385
4440	245.6948589
4441	245.6942219
4442	245.6941443
4443	245.6935704
4444	245.6933746
4445	245.6921344
4446	245.6921209
4447	245.6919923
4448	245.6919085
4449	245.6915866
4450	245.691186
4451	245.6906412
4452	245.6906197
4453	245.6904701
4454	245.6902583
4455	245.690086
4456	245.6900732
4457	245.6894442
4458	245.6893278
4459	245.6892869
4460	245.6892034
4461	245.689161
4462	245.6891548
4463	245.6891223
4464	245.6884857
4465	245.6884272
4466	245.687848
4467	245.687707
4468	245.6876896
4469	245.6876651
4470	245.6875996
